coap.version,coap.type,coap.token_len,coap.mid,coap.opt.name,coap.opt.length,coap.opt.length_ext,coap.code,coap.payload_length,coap.opt.desc,coap.opt.delta,coap.opt.proxy_uri,attack
1,0,2,50612,2,2,11,2,304,1,1,6,1
1,2,2,50612,1,1,8,65,-1,2,2,6,0
1,0,2,4000,2,2,11,3,13,1,1,8,0
1,2,2,4000,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,31248,2,2,11,3,12,1,1,6,0
1,2,2,31248,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,3085,2,2,11,1,-1,1,1,6,0
1,2,2,3085,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,17460,2,2,11,1,-1,1,1,11,0
1,2,2,17460,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,59250,2,2,11,1,-1,1,1,8,0
1,2,2,59250,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,10051,2,2,11,3,16,1,1,11,0
1,2,2,10051,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,17315,2,2,11,3,13,1,1,8,0
1,2,2,17315,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,22863,2,2,11,2,466,1,1,6,1
1,2,2,22863,1,1,8,65,-1,2,2,6,0
1,0,2,58693,2,2,11,3,12,1,1,6,0
1,2,2,58693,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,25385,2,2,11,3,16,1,1,11,0
1,2,2,25385,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,31255,2,2,11,2,314,1,1,6,1
1,2,2,31255,1,1,8,65,-1,2,2,6,0
1,0,2,38166,2,2,11,3,13,1,1,8,0
1,2,2,38166,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,30273,2,2,11,1,-1,1,1,6,0
1,2,2,30273,-1,-1,-1,69,314,-1,-1,-1,0
1,0,2,44766,2,2,11,1,-1,1,1,11,0
1,2,2,44766,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,2056,2,2,11,1,-1,1,1,8,0
1,2,2,2056,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,40218,2,2,11,2,517,1,1,6,1
1,2,2,40218,1,1,8,65,-1,2,2,6,0
1,0,2,30834,2,2,11,3,12,1,1,6,0
1,2,2,30834,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,28433,2,2,11,1,-1,1,1,6,0
1,2,2,28433,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,57368,2,2,11,1,-1,1,1,11,0
1,2,2,57368,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,16346,2,2,11,1,-1,1,1,8,0
1,2,2,16346,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,16882,2,2,11,3,16,1,1,11,0
1,2,2,16882,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,64556,2,2,11,3,13,1,1,8,0
1,2,2,64556,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,56999,2,2,11,2,398,1,1,6,1
1,2,2,56999,1,1,8,65,-1,2,2,6,0
1,0,2,38741,2,2,11,3,12,1,1,6,0
1,2,2,38741,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,32140,2,2,11,3,16,1,1,11,0
1,2,2,32140,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,18676,2,2,11,1,-1,1,1,6,0
1,2,2,18676,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,54839,2,2,11,1,-1,1,1,11,0
1,2,2,54839,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,48443,2,2,11,1,-1,1,1,8,0
1,2,2,48443,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,870,2,2,11,2,439,1,1,6,1
1,2,2,870,1,1,8,65,-1,2,2,6,0
1,0,2,45728,2,2,11,1,-1,1,1,6,0
1,2,2,45728,-1,-1,-1,69,439,-1,-1,-1,0
1,0,2,17875,2,2,11,1,-1,1,1,11,0
1,2,2,17875,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,49609,2,2,11,1,-1,1,1,8,0
1,2,2,49609,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,1888,2,2,11,3,13,1,1,8,0
1,2,2,1888,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,14321,2,2,11,2,303,1,1,6,1
1,2,2,14321,1,1,8,65,-1,2,2,6,0
1,0,2,39142,2,2,11,3,12,1,1,6,0
1,2,2,39142,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,37877,2,2,11,2,339,1,1,6,1
1,2,2,37877,1,1,8,65,-1,2,2,6,0
1,0,2,58605,2,2,11,3,16,1,1,11,0
1,2,2,58605,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,18853,2,2,11,1,-1,1,1,6,0
1,2,2,18853,-1,-1,-1,69,339,-1,-1,-1,0
1,0,2,27996,2,2,11,1,-1,1,1,11,0
1,2,2,27996,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,4723,2,2,11,1,-1,1,1,8,0
1,2,2,4723,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,47829,2,2,11,2,284,1,1,6,1
1,2,2,47829,1,1,8,65,-1,2,2,6,0
1,0,2,15595,2,2,11,1,-1,1,1,6,0
1,2,2,15595,-1,-1,-1,69,284,-1,-1,-1,0
1,0,2,7767,2,2,11,1,-1,1,1,11,0
1,2,2,7767,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,23662,2,2,11,1,-1,1,1,8,0
1,2,2,23662,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,34433,2,2,11,3,13,1,1,8,0
1,2,2,34433,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,40523,2,2,11,2,502,1,1,6,1
1,2,2,40523,1,1,8,65,-1,2,2,6,0
1,0,2,53578,2,2,11,3,12,1,1,6,0
1,2,2,53578,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,10868,2,2,11,1,-1,1,1,6,0
1,2,2,10868,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,32389,2,2,11,1,-1,1,1,11,0
1,2,2,32389,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,3175,2,2,11,1,-1,1,1,8,0
1,2,2,3175,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,11350,2,2,11,2,485,1,1,6,1
1,2,2,11350,1,1,8,65,-1,2,2,6,0
1,0,2,30871,2,2,11,3,16,1,1,11,0
1,2,2,30871,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,38716,2,2,11,1,-1,1,1,6,0
1,2,2,38716,-1,-1,-1,69,485,-1,-1,-1,0
1,0,2,38007,2,2,11,1,-1,1,1,11,0
1,2,2,38007,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,35873,2,2,11,1,-1,1,1,8,0
1,2,2,35873,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,55926,2,2,11,2,400,1,1,6,1
1,2,2,55926,1,1,8,65,-1,2,2,6,0
1,0,2,34623,2,2,11,3,13,1,1,8,0
1,2,2,34623,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,46078,2,2,11,3,12,1,1,6,0
1,2,2,46078,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,27202,2,2,11,2,455,1,1,6,1
1,2,2,27202,1,1,8,65,-1,2,2,6,0
1,0,2,49066,2,2,11,1,-1,1,1,6,0
1,2,2,49066,-1,-1,-1,69,455,-1,-1,-1,0
1,0,2,37765,2,2,11,1,-1,1,1,11,0
1,2,2,37765,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,32682,2,2,11,1,-1,1,1,8,0
1,2,2,32682,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,40135,2,2,11,3,16,1,1,11,0
1,2,2,40135,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,35938,2,2,11,1,-1,1,1,6,0
1,2,2,35938,-1,-1,-1,69,455,-1,-1,-1,0
1,0,2,290,2,2,11,1,-1,1,1,11,0
1,2,2,290,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,50110,2,2,11,1,-1,1,1,8,0
1,2,2,50110,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,8057,2,2,11,3,13,1,1,8,0
1,2,2,8057,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,11619,2,2,11,2,400,1,1,6,1
1,2,2,11619,1,1,8,65,-1,2,2,6,0
1,0,2,480,2,2,11,3,12,1,1,6,0
1,2,2,480,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,63645,2,2,11,3,16,1,1,11,0
1,2,2,63645,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,19291,2,2,11,3,13,1,1,8,0
1,2,2,19291,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,20921,2,2,11,3,12,1,1,6,0
1,2,2,20921,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,18399,2,2,11,1,-1,1,1,6,0
1,2,2,18399,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,50927,2,2,11,1,-1,1,1,11,0
1,2,2,50927,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,14435,2,2,11,1,-1,1,1,8,0
1,2,2,14435,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,26313,2,2,11,2,409,1,1,6,1
1,2,2,26313,1,1,8,65,-1,2,2,6,0
1,0,2,63478,2,2,11,1,-1,1,1,6,0
1,2,2,63478,-1,-1,-1,69,409,-1,-1,-1,0
1,0,2,44120,2,2,11,1,-1,1,1,11,0
1,2,2,44120,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,36188,2,2,11,1,-1,1,1,8,0
1,2,2,36188,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,43083,2,2,11,3,16,1,1,11,0
1,2,2,43083,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,58075,2,2,11,1,-1,1,1,6,0
1,2,2,58075,-1,-1,-1,69,409,-1,-1,-1,0
1,0,2,26376,2,2,11,1,-1,1,1,11,0
1,2,2,26376,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,58961,2,2,11,1,-1,1,1,8,0
1,2,2,58961,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,9768,2,2,11,2,489,1,1,6,1
1,2,2,9768,1,1,8,65,-1,2,2,6,0
1,0,2,55902,2,2,11,3,13,1,1,8,0
1,2,2,55902,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,54654,2,2,11,2,486,1,1,6,1
1,2,2,54654,1,1,8,65,-1,2,2,6,0
1,0,2,50847,2,2,11,1,-1,1,1,6,0
1,2,2,50847,-1,-1,-1,69,486,-1,-1,-1,0
1,0,2,42288,2,2,11,1,-1,1,1,11,0
1,2,2,42288,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,48077,2,2,11,1,-1,1,1,8,0
1,2,2,48077,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,39083,2,2,11,2,415,1,1,6,1
1,2,2,39083,1,1,8,65,-1,2,2,6,0
1,0,2,31197,2,2,11,1,-1,1,1,6,0
1,2,2,31197,-1,-1,-1,69,415,-1,-1,-1,0
1,0,2,5219,2,2,11,1,-1,1,1,11,0
1,2,2,5219,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,690,2,2,11,1,-1,1,1,8,0
1,2,2,690,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,7969,2,2,11,3,12,1,1,6,0
1,2,2,7969,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,54809,2,2,11,3,16,1,1,11,0
1,2,2,54809,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,31988,2,2,11,2,408,1,1,6,1
1,2,2,31988,1,1,8,65,-1,2,2,6,0
1,0,2,31954,2,2,11,3,13,1,1,8,0
1,2,2,31954,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,50028,2,2,11,3,12,1,1,6,0
1,2,2,50028,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,11559,2,2,11,2,489,1,1,6,1
1,2,2,11559,1,1,8,65,-1,2,2,6,0
1,0,2,62359,2,2,11,3,16,1,1,11,0
1,2,2,62359,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,41362,2,2,11,3,13,1,1,8,0
1,2,2,41362,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,4591,2,2,11,1,-1,1,1,6,0
1,2,2,4591,-1,-1,-1,69,489,-1,-1,-1,0
1,0,2,54978,2,2,11,1,-1,1,1,11,0
1,2,2,54978,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,31728,2,2,11,1,-1,1,1,8,0
1,2,2,31728,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,31416,2,2,11,2,505,1,1,6,1
1,2,2,31416,1,1,8,65,-1,2,2,6,0
1,0,2,35692,2,2,11,2,293,1,1,6,1
1,2,2,35692,1,1,8,65,-1,2,2,6,0
1,0,2,54700,2,2,11,3,12,1,1,6,0
1,2,2,54700,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,62746,2,2,11,2,369,1,1,6,1
1,2,2,62746,1,1,8,65,-1,2,2,6,0
1,0,2,49112,2,2,11,3,16,1,1,11,0
1,2,2,49112,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,60779,2,2,11,1,-1,1,1,6,0
1,2,2,60779,-1,-1,-1,69,369,-1,-1,-1,0
1,0,2,63822,2,2,11,1,-1,1,1,11,0
1,2,2,63822,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,10471,2,2,11,1,-1,1,1,8,0
1,2,2,10471,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,32486,2,2,11,3,13,1,1,8,0
1,2,2,32486,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,30719,2,2,11,3,12,1,1,6,0
1,2,2,30719,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,47541,2,2,11,2,473,1,1,6,1
1,2,2,47541,1,1,8,65,-1,2,2,6,0
1,0,2,42427,2,2,11,1,-1,1,1,6,0
1,2,2,42427,-1,-1,-1,69,473,-1,-1,-1,0
1,0,2,927,2,2,11,1,-1,1,1,11,0
1,2,2,927,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,51821,2,2,11,1,-1,1,1,8,0
1,2,2,51821,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,16313,2,2,11,3,16,1,1,11,0
1,2,2,16313,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,46587,2,2,11,2,266,1,1,6,1
1,2,2,46587,1,1,8,65,-1,2,2,6,0
1,0,2,50527,2,2,11,1,-1,1,1,6,0
1,2,2,50527,-1,-1,-1,69,266,-1,-1,-1,0
1,0,2,44323,2,2,11,1,-1,1,1,11,0
1,2,2,44323,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,16853,2,2,11,1,-1,1,1,8,0
1,2,2,16853,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,16146,2,2,11,3,13,1,1,8,0
1,2,2,16146,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,13878,2,2,11,3,12,1,1,6,0
1,2,2,13878,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,20272,2,2,11,2,508,1,1,6,1
1,2,2,20272,1,1,8,65,-1,2,2,6,0
1,0,2,55953,2,2,11,1,-1,1,1,6,0
1,2,2,55953,-1,-1,-1,69,508,-1,-1,-1,0
1,0,2,20777,2,2,11,1,-1,1,1,11,0
1,2,2,20777,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,63335,2,2,11,1,-1,1,1,8,0
1,2,2,63335,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,1819,2,2,11,3,16,1,1,11,0
1,2,2,1819,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,34891,2,2,11,3,13,1,1,8,0
1,2,2,34891,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,52682,2,2,11,2,399,1,1,6,1
1,2,2,52682,1,1,8,65,-1,2,2,6,0
1,0,2,59861,2,2,11,3,12,1,1,6,0
1,2,2,59861,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,6642,2,2,11,3,16,1,1,11,0
1,2,2,6642,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,10721,2,2,11,3,13,1,1,8,0
1,2,2,10721,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,58212,2,2,11,2,441,1,1,6,1
1,2,2,58212,1,1,8,65,-1,2,2,6,0
1,0,2,11134,2,2,11,3,12,1,1,6,0
1,2,2,11134,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,22422,2,2,11,3,16,1,1,11,0
1,2,2,22422,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,32062,2,2,11,1,-1,1,1,6,0
1,2,2,32062,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,18447,2,2,11,1,-1,1,1,11,0
1,2,2,18447,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,22550,2,2,11,1,-1,1,1,8,0
1,2,2,22550,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,24817,2,2,11,2,444,1,1,6,1
1,2,2,24817,1,1,8,65,-1,2,2,6,0
1,0,2,8784,2,2,11,1,-1,1,1,6,0
1,2,2,8784,-1,-1,-1,69,444,-1,-1,-1,0
1,0,2,38226,2,2,11,1,-1,1,1,11,0
1,2,2,38226,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,55766,2,2,11,1,-1,1,1,8,0
1,2,2,55766,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,5939,2,2,11,3,13,1,1,8,0
1,2,2,5939,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,45370,2,2,11,3,12,1,1,6,0
1,2,2,45370,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,17366,2,2,11,2,374,1,1,6,1
1,2,2,17366,1,1,8,65,-1,2,2,6,0
1,0,2,40284,2,2,11,3,16,1,1,11,0
1,2,2,40284,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,30675,2,2,11,3,13,1,1,8,0
1,2,2,30675,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,48768,2,2,11,3,12,1,1,6,0
1,2,2,48768,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,17740,2,2,11,3,16,1,1,11,0
1,2,2,17740,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,49119,2,2,11,2,376,1,1,6,1
1,2,2,49119,1,1,8,65,-1,2,2,6,0
1,0,2,9397,2,2,11,3,13,1,1,8,0
1,2,2,9397,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,7726,2,2,11,1,-1,1,1,6,0
1,2,2,7726,-1,-1,-1,69,376,-1,-1,-1,0
1,0,2,28143,2,2,11,1,-1,1,1,11,0
1,2,2,28143,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,58200,2,2,11,1,-1,1,1,8,0
1,2,2,58200,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,43561,2,2,11,3,12,1,1,6,0
1,2,2,43561,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,52815,2,2,11,3,16,1,1,11,0
1,2,2,52815,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,2690,2,2,11,3,13,1,1,8,0
1,2,2,2690,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,21626,2,2,11,2,485,1,1,6,1
1,2,2,21626,1,1,8,65,-1,2,2,6,0
1,0,2,65001,2,2,11,3,12,1,1,6,0
1,2,2,65001,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,54889,2,2,11,2,283,1,1,6,1
1,2,2,54889,1,1,8,65,-1,2,2,6,0
1,0,2,5982,2,2,11,2,401,1,1,6,1
1,2,2,5982,1,1,8,65,-1,2,2,6,0
1,0,2,46045,2,2,11,3,16,1,1,11,0
1,2,2,46045,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,44487,2,2,11,1,-1,1,1,6,0
1,2,2,44487,-1,-1,-1,69,401,-1,-1,-1,0
1,0,2,3165,2,2,11,1,-1,1,1,11,0
1,2,2,3165,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,45375,2,2,11,1,-1,1,1,8,0
1,2,2,45375,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,692,2,2,11,3,13,1,1,8,0
1,2,2,692,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,11409,2,2,11,1,-1,1,1,6,0
1,2,2,11409,-1,-1,-1,69,401,-1,-1,-1,0
1,0,2,11007,2,2,11,1,-1,1,1,11,0
1,2,2,11007,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,60920,2,2,11,1,-1,1,1,8,0
1,2,2,60920,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,50639,2,2,11,3,12,1,1,6,0
1,2,2,50639,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,26732,2,2,11,2,438,1,1,6,1
1,2,2,26732,1,1,8,65,-1,2,2,6,0
1,0,2,2179,2,2,11,3,16,1,1,11,0
1,2,2,2179,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,47353,2,2,11,2,359,1,1,6,1
1,2,2,47353,1,1,8,65,-1,2,2,6,0
1,0,2,29807,2,2,11,1,-1,1,1,6,0
1,2,2,29807,-1,-1,-1,69,359,-1,-1,-1,0
1,0,2,8467,2,2,11,1,-1,1,1,11,0
1,2,2,8467,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,26170,2,2,11,1,-1,1,1,8,0
1,2,2,26170,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,64198,2,2,11,3,13,1,1,8,0
1,2,2,64198,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,19019,2,2,11,2,505,1,1,6,1
1,2,2,19019,1,1,8,65,-1,2,2,6,0
1,0,2,23164,2,2,11,3,12,1,1,6,0
1,2,2,23164,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,46264,2,2,11,2,505,1,1,6,1
1,2,2,46264,1,1,8,65,-1,2,2,6,0
1,0,2,8404,2,2,11,3,16,1,1,11,0
1,2,2,8404,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,30971,2,2,11,3,13,1,1,8,0
1,2,2,30971,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,6863,2,2,11,3,12,1,1,6,0
1,2,2,6863,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,10981,2,2,11,1,-1,1,1,6,0
1,2,2,10981,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,20542,2,2,11,1,-1,1,1,11,0
1,2,2,20542,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,24294,2,2,11,1,-1,1,1,8,0
1,2,2,24294,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,62343,2,2,11,3,16,1,1,11,0
1,2,2,62343,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,1192,2,2,11,3,13,1,1,8,0
1,2,2,1192,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,61220,2,2,11,3,12,1,1,6,0
1,2,2,61220,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,30878,2,2,11,2,304,1,1,6,1
1,2,2,30878,1,1,8,65,-1,2,2,6,0
1,0,2,63402,2,2,11,1,-1,1,1,6,0
1,2,2,63402,-1,-1,-1,69,304,-1,-1,-1,0
1,0,2,7968,2,2,11,1,-1,1,1,11,0
1,2,2,7968,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,2069,2,2,11,1,-1,1,1,8,0
1,2,2,2069,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,21261,2,2,11,2,434,1,1,6,1
1,2,2,21261,1,1,8,65,-1,2,2,6,0
1,0,2,9760,2,2,11,3,16,1,1,11,0
1,2,2,9760,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,29876,2,2,11,3,13,1,1,8,0
1,2,2,29876,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,49204,2,2,11,1,-1,1,1,6,0
1,2,2,49204,-1,-1,-1,69,434,-1,-1,-1,0
1,0,2,9230,2,2,11,1,-1,1,1,11,0
1,2,2,9230,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,9323,2,2,11,1,-1,1,1,8,0
1,2,2,9323,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,61071,2,2,11,3,12,1,1,6,0
1,2,2,61071,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,1633,2,2,11,2,292,1,1,6,1
1,2,2,1633,1,1,8,65,-1,2,2,6,0
1,0,2,49024,2,2,11,3,16,1,1,11,0
1,2,2,49024,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,35214,2,2,11,2,377,1,1,6,1
1,2,2,35214,1,1,8,65,-1,2,2,6,0
1,0,2,40469,2,2,11,3,13,1,1,8,0
1,2,2,40469,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,63600,2,2,11,2,467,1,1,6,1
1,2,2,63600,1,1,8,65,-1,2,2,6,0
1,0,2,61593,2,2,11,2,465,1,1,6,1
1,2,2,61593,1,1,8,65,-1,2,2,6,0
1,0,2,3963,2,2,11,2,476,1,1,6,1
1,2,2,3963,1,1,8,65,-1,2,2,6,0
1,0,2,64966,2,2,11,2,306,1,1,6,1
1,2,2,64966,1,1,8,65,-1,2,2,6,0
1,0,2,41403,2,2,11,3,12,1,1,6,0
1,2,2,41403,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,35255,2,2,11,1,-1,1,1,6,0
1,2,2,35255,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,24828,2,2,11,1,-1,1,1,11,0
1,2,2,24828,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,65244,2,2,11,1,-1,1,1,8,0
1,2,2,65244,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,46873,2,2,11,3,16,1,1,11,0
1,2,2,46873,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,25087,2,2,11,3,13,1,1,8,0
1,2,2,25087,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,58711,2,2,11,3,12,1,1,6,0
1,2,2,58711,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,50182,2,2,11,3,16,1,1,11,0
1,2,2,50182,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,8446,2,2,11,2,270,1,1,6,1
1,2,2,8446,1,1,8,65,-1,2,2,6,0
1,0,2,6419,2,2,11,3,13,1,1,8,0
1,2,2,6419,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,58783,2,2,11,2,287,1,1,6,1
1,2,2,58783,1,1,8,65,-1,2,2,6,0
1,0,2,56801,2,2,11,2,416,1,1,6,1
1,2,2,56801,1,1,8,65,-1,2,2,6,0
1,0,2,20812,2,2,11,1,-1,1,1,6,0
1,2,2,20812,-1,-1,-1,69,416,-1,-1,-1,0
1,0,2,49296,2,2,11,1,-1,1,1,11,0
1,2,2,49296,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,59735,2,2,11,1,-1,1,1,8,0
1,2,2,59735,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,60142,2,2,11,2,426,1,1,6,1
1,2,2,60142,1,1,8,65,-1,2,2,6,0
1,0,2,472,2,2,11,3,12,1,1,6,0
1,2,2,472,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,14586,2,2,11,2,338,1,1,6,1
1,2,2,14586,1,1,8,65,-1,2,2,6,0
1,0,2,17466,2,2,11,2,392,1,1,6,1
1,2,2,17466,1,1,8,65,-1,2,2,6,0
1,0,2,31316,2,2,11,3,16,1,1,11,0
1,2,2,31316,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,34580,2,2,11,1,-1,1,1,6,0
1,2,2,34580,-1,-1,-1,69,392,-1,-1,-1,0
